Sampling Rate,Model,Value
70%,LTR-DQN,-0.175983133
70%,LTR-DQN,-0.178776601
70%,LTR-DQN,-0.18234935
70%,LTR-DQN,-0.189994776
70%,LTR-DQN,-0.190512561
70%,LTR-DQN,-0.191518913
70%,LTR-DQN,-0.195426167
70%,LTR-DQN,-0.204027784
70%,LTR-DQN,-0.208344907
70%,LTR-DQN,-0.213128435
70%,LTR-DQN,-0.216690729
70%,LTR-DQN,-0.222163546
70%,LTR-DQN,-0.227028976
70%,LTR-DQN,-0.232226083
70%,LTR-DQN,-0.2325199
70%,LTR-DQN,-0.236355395
70%,LTR-DQN,-0.237465041
70%,LTR-DQN,-0.24028534
70%,LTR-DQN,-0.269317568
70%,LTR-DQN,-0.281545528
70%,LTR-DQN,-0.287578324
70%,LTR-DQN,-0.291720416
70%,LTR-DQN,-0.295463443
70%,LTR-DQN,-0.296028471
70%,LTR-DQN,-0.302662175
70%,LTR-DQN,-0.303237967
70%,LTR-DQN,-0.303307047
70%,LTR-DQN,-0.307446185
70%,LTR-DQN,-0.308831353
70%,LTR-DQN,-0.310116022
70%,LTR-DQN,-0.31686001
70%,LTR-DQN,-0.321066627
70%,LTR-DQN,-0.327778704
70%,LTR-DQN,-0.338648915
70%,LTR-DQN,-0.342463179
70%,LTR-DQN,-0.345498568
70%,LTR-DQN,-0.346527469
70%,LTR-DQN,-0.347132418
70%,LTR-DQN,-0.350523093
70%,LTR-DQN,-0.351339562
70%,LTR-DQN,-0.354510897
70%,LTR-DQN,-0.356681496
70%,LTR-DQN,-0.36025656
70%,LTR-DQN,-0.371641494
70%,LTR-DQN,-0.374410737
70%,LTR-DQN,-0.37485768
70%,LTR-DQN,-0.378029682
70%,LTR-DQN,-0.385373673
70%,LTR-DQN,-0.388729626
70%,LTR-DQN,-0.39430314
70%,LTR-DQN,-0.396499099
70%,LTR-DQN,-0.398196637
70%,LTR-DQN,-0.399124635
70%,LTR-DQN,-0.399674001
70%,LTR-DQN,-0.402003861
70%,LTR-DQN,-0.410089138
70%,LTR-DQN,-0.410133134
70%,LTR-DQN,-0.411740291
70%,LTR-DQN,-0.419996668
70%,LTR-DQN,-0.420528077
70%,LTR-DQN,-0.421162404
70%,LTR-DQN,-0.42234872
70%,LTR-DQN,-0.42329661
70%,LTR-DQN,-0.426623654
70%,LTR-DQN,-0.427920778
70%,LTR-DQN,-0.427980817
70%,LTR-DQN,-0.433204519
70%,LTR-DQN,-0.44052406
70%,LTR-DQN,-0.44280596
70%,LTR-DQN,-0.444097823
70%,LTR-DQN,-0.444142825
70%,LTR-DQN,-0.445078509
70%,LTR-DQN,-0.44508821
70%,LTR-DQN,-0.447881009
70%,LTR-DQN,-0.449900194
70%,LTR-DQN,-0.455922179
70%,LTR-DQN,-0.461077368
70%,LTR-DQN,-0.473157755
70%,LTR-DQN,-0.473703729
70%,LTR-DQN,-0.487065532
70%,LTR-DQN,-0.489980586
70%,LTR-DQN,-0.490030309
70%,LTR-DQN,-0.490624161
70%,LTR-DQN,-0.49194819
70%,LTR-DQN,-0.495891006
70%,LTR-DQN,-0.499166712
70%,LTR-DQN,-0.50454468
70%,LTR-DQN,-0.506448977
70%,LTR-DQN,-0.507163954
70%,LTR-DQN,-0.512949324
70%,LTR-DQN,-0.517514314
70%,LTR-DQN,-0.517818998
70%,LTR-DQN,-0.520458851
70%,LTR-DQN,-0.524437316
70%,LTR-DQN,-0.526791201
70%,LTR-DQN,-0.527690448
70%,LTR-DQN,-0.53132469
70%,LTR-DQN,-0.532057733
70%,LTR-DQN,-0.533814205
70%,LTR-DQN,-0.539228307
70%,LTR-DQN,-0.540508093
70%,LTR-DQN,-0.54061846
70%,LTR-DQN,-0.541225697
70%,LTR-DQN,-0.546808262
70%,LTR-DQN,-0.547146739
70%,LTR-DQN,-0.548003023
70%,LTR-DQN,-0.550999319
70%,LTR-DQN,-0.551409097
70%,LTR-DQN,-0.556773433
70%,LTR-DQN,-0.559179165
70%,LTR-DQN,-0.56362938
70%,LTR-DQN,-0.563850106
70%,LTR-DQN,-0.567302893
70%,LTR-DQN,-0.570576765
70%,LTR-DQN,-0.571434813
70%,LTR-DQN,-0.576392724
70%,LTR-DQN,-0.580042178
70%,LTR-DQN,-0.601142795
70%,LTR-DQN,-0.606584775
70%,LTR-DQN,-0.610657587
70%,LTR-DQN,-0.613664585
70%,LTR-DQN,-0.614820384
70%,LTR-DQN,-0.614855388
70%,LTR-DQN,-0.61536727
70%,LTR-DQN,-0.618152877
70%,LTR-DQN,-0.618201675
70%,LTR-DQN,-0.619409978
70%,LTR-DQN,-0.62919589
70%,LTR-DQN,-0.629446954
70%,LTR-DQN,-0.638164276
70%,LTR-DQN,-0.642811188
70%,LTR-DQN,-0.645628583
70%,LTR-DQN,-0.645920002
70%,LTR-DQN,-0.656848681
70%,LTR-DQN,-0.66020056
70%,LTR-DQN,-0.661789927
70%,LTR-DQN,-0.666744789
70%,LTR-DQN,-0.671287098
70%,LTR-DQN,-0.67235912
70%,LTR-DQN,-0.673561758
70%,LTR-DQN,-0.675704436
70%,LTR-DQN,-0.677935221
70%,LTR-DQN,-0.681814511
70%,LTR-DQN,-0.683842454
70%,LTR-DQN,-0.685107886
70%,LTR-DQN,-0.685213869
70%,LTR-DQN,-0.685772042
70%,LTR-DQN,-0.686743901
70%,LTR-DQN,-0.690272751
70%,LTR-DQN,-0.69333822
70%,LTR-DQN,-0.69532939
70%,LTR-DQN,-0.698141523
70%,LTR-DQN,-0.698841134
70%,LTR-DQN,-0.69954288
70%,LTR-DQN,-0.69970674
70%,LTR-DQN,-0.703371677
70%,LTR-DQN,-0.704845022
70%,LTR-DQN,-0.7050934
70%,LTR-DQN,-0.706582174
70%,LTR-DQN,-0.709112295
70%,LTR-DQN,-0.718221034
70%,LTR-DQN,-0.718269503
70%,LTR-DQN,-0.726559266
70%,LTR-DQN,-0.731618448
70%,LTR-DQN,-0.737008667
70%,LTR-DQN,-0.739834259
70%,LTR-DQN,-0.744974953
70%,LTR-DQN,-0.745724486
70%,LTR-DQN,-0.746330831
70%,LTR-DQN,-0.75005948
70%,LTR-DQN,-0.753106468
70%,LTR-DQN,-0.761297976
70%,LTR-DQN,-0.764978232
70%,LTR-DQN,-0.765668704
70%,LTR-DQN,-0.771364617
70%,LTR-DQN,-0.772396979
70%,LTR-DQN,-0.778270305
70%,LTR-DQN,-0.778912653
70%,LTR-DQN,-0.79091128
70%,LTR-DQN,-0.79678038
70%,LTR-DQN,-0.804334029
70%,LTR-DQN,-0.805190319
70%,LTR-DQN,-0.807310481
70%,LTR-DQN,-0.812249096
70%,LTR-DQN,-0.812335706
70%,LTR-DQN,-0.812878194
70%,LTR-DQN,-0.814192792
70%,LTR-DQN,-0.827161284
70%,LTR-DQN,-0.832041269
70%,LTR-DQN,-0.83289753
70%,LTR-DQN,-0.83378282
70%,LTR-DQN,-0.838056809
70%,LTR-DQN,-0.838449843
70%,LTR-DQN,-0.840475772
70%,LTR-DQN,-0.842283064
70%,LTR-DQN,-0.852622842
70%,LTR-DQN,-0.874085349
70%,LTR-DQN,-0.878312923
70%,LTR-DQN,-0.891403264
70%,LTR-DQN,-0.892945645
70%,LTR-DQN,-0.898197218
70%,LTR-DQN,-0.905153759
70%,LTR-DQN,-0.91507308
80%,LTR-DQN,7.827206747
80%,LTR-DQN,7.600169429
80%,LTR-DQN,6.56045335
80%,LTR-DQN,6.2669814
80%,LTR-DQN,5.554460227
80%,LTR-DQN,5.497455488
80%,LTR-DQN,5.181585454
80%,LTR-DQN,4.698891883
80%,LTR-DQN,4.696884916
80%,LTR-DQN,4.677915133
80%,LTR-DQN,4.176209718
80%,LTR-DQN,4.174431004
80%,LTR-DQN,4.054327079
80%,LTR-DQN,3.904302313
80%,LTR-DQN,3.666206921
80%,LTR-DQN,3.43306525
80%,LTR-DQN,3.395963325
80%,LTR-DQN,3.369300609
80%,LTR-DQN,3.297411298
80%,LTR-DQN,3.28382851
80%,LTR-DQN,3.20554332
80%,LTR-DQN,3.098599818
80%,LTR-DQN,2.955244604
80%,LTR-DQN,2.936993786
80%,LTR-DQN,2.842672831
80%,LTR-DQN,2.691434113
80%,LTR-DQN,2.664484313
80%,LTR-DQN,2.645454555
80%,LTR-DQN,2.600039584
80%,LTR-DQN,2.547897273
80%,LTR-DQN,2.426910733
80%,LTR-DQN,2.373934528
80%,LTR-DQN,2.174617674
80%,LTR-DQN,2.12058276
80%,LTR-DQN,2.077574534
80%,LTR-DQN,2.042859114
80%,LTR-DQN,2.019919603
80%,LTR-DQN,2.010524562
80%,LTR-DQN,2.008841307
80%,LTR-DQN,1.998478575
80%,LTR-DQN,1.972750189
80%,LTR-DQN,1.900308275
80%,LTR-DQN,1.835828951
80%,LTR-DQN,1.834058455
80%,LTR-DQN,1.805018908
80%,LTR-DQN,1.761832215
80%,LTR-DQN,1.737318898
80%,LTR-DQN,1.718978297
80%,LTR-DQN,1.715079447
80%,LTR-DQN,1.701914283
80%,LTR-DQN,1.635201175
80%,LTR-DQN,1.628423413
80%,LTR-DQN,1.600548407
80%,LTR-DQN,1.57650997
80%,LTR-DQN,1.466573236
80%,LTR-DQN,1.461664114
80%,LTR-DQN,1.378229911
80%,LTR-DQN,1.368192509
80%,LTR-DQN,1.342133618
80%,LTR-DQN,1.316535394
80%,LTR-DQN,1.29906105
80%,LTR-DQN,1.272361896
80%,LTR-DQN,1.266831734
80%,LTR-DQN,1.234711788
80%,LTR-DQN,1.207007562
80%,LTR-DQN,1.200054291
80%,LTR-DQN,1.193735019
80%,LTR-DQN,1.184247472
80%,LTR-DQN,1.179506543
80%,LTR-DQN,1.168863494
80%,LTR-DQN,1.168429976
80%,LTR-DQN,1.15895591
80%,LTR-DQN,1.153125879
80%,LTR-DQN,1.136699395
80%,LTR-DQN,1.133737314
80%,LTR-DQN,1.091033195
80%,LTR-DQN,1.089860158
80%,LTR-DQN,1.087968028
80%,LTR-DQN,1.086194207
80%,LTR-DQN,1.08465896
80%,LTR-DQN,1.069520079
80%,LTR-DQN,1.068612879
80%,LTR-DQN,1.068046847
80%,LTR-DQN,1.068004521
80%,LTR-DQN,1.065740659
80%,LTR-DQN,1.059213562
80%,LTR-DQN,1.058988626
80%,LTR-DQN,1.058264042
80%,LTR-DQN,1.047808692
80%,LTR-DQN,1.041220621
80%,LTR-DQN,1.03386935
80%,LTR-DQN,1.004569397
80%,LTR-DQN,0.982322699
80%,LTR-DQN,0.981963151
80%,LTR-DQN,0.955642218
80%,LTR-DQN,0.942730027
80%,LTR-DQN,0.939924863
80%,LTR-DQN,0.931835131
80%,LTR-DQN,0.914668145
80%,LTR-DQN,0.898535567
80%,LTR-DQN,0.898352892
80%,LTR-DQN,0.887765339
80%,LTR-DQN,0.880752117
80%,LTR-DQN,0.844720574
80%,LTR-DQN,0.833374911
80%,LTR-DQN,0.818089604
80%,LTR-DQN,0.816580125
80%,LTR-DQN,0.8118107
80%,LTR-DQN,0.800223716
80%,LTR-DQN,0.799066558
80%,LTR-DQN,0.787011689
80%,LTR-DQN,0.786296791
80%,LTR-DQN,0.785247786
80%,LTR-DQN,0.77177107
80%,LTR-DQN,0.771444299
80%,LTR-DQN,0.73555027
80%,LTR-DQN,0.728601549
80%,LTR-DQN,0.725334619
80%,LTR-DQN,0.717205125
80%,LTR-DQN,0.713441815
80%,LTR-DQN,0.691718716
80%,LTR-DQN,0.676585362
80%,LTR-DQN,0.621546714
80%,LTR-DQN,0.616857692
80%,LTR-DQN,0.615814977
80%,LTR-DQN,0.609992823
80%,LTR-DQN,0.602345912
80%,LTR-DQN,0.596790235
80%,LTR-DQN,0.580463985
80%,LTR-DQN,0.577753001
80%,LTR-DQN,0.572442623
80%,LTR-DQN,0.564065485
80%,LTR-DQN,0.559596007
80%,LTR-DQN,0.555344449
80%,LTR-DQN,0.54381022
80%,LTR-DQN,0.542944481
80%,LTR-DQN,0.542734639
80%,LTR-DQN,0.540051713
80%,LTR-DQN,0.535369609
80%,LTR-DQN,0.530900409
80%,LTR-DQN,0.529475931
80%,LTR-DQN,0.520393507
80%,LTR-DQN,0.515357109
80%,LTR-DQN,0.509896471
80%,LTR-DQN,0.506115709
80%,LTR-DQN,0.494161624
80%,LTR-DQN,0.485867878
80%,LTR-DQN,0.482948847
80%,LTR-DQN,0.473764374
80%,LTR-DQN,0.450718566
80%,LTR-DQN,0.444777304
80%,LTR-DQN,0.438483688
80%,LTR-DQN,0.432267145
80%,LTR-DQN,0.421411966
80%,LTR-DQN,0.415413446
80%,LTR-DQN,0.41340183
80%,LTR-DQN,0.411684027
80%,LTR-DQN,0.408538267
80%,LTR-DQN,0.401073881
80%,LTR-DQN,0.395531286
80%,LTR-DQN,0.38947247
80%,LTR-DQN,0.388024801
80%,LTR-DQN,0.376304398
80%,LTR-DQN,0.370186934
80%,LTR-DQN,0.369762702
80%,LTR-DQN,0.352037556
80%,LTR-DQN,0.346279037
80%,LTR-DQN,0.334300227
80%,LTR-DQN,0.330921218
80%,LTR-DQN,0.328944302
80%,LTR-DQN,0.32287349
80%,LTR-DQN,0.32267901
80%,LTR-DQN,0.286476776
80%,LTR-DQN,0.284055404
80%,LTR-DQN,0.274990856
80%,LTR-DQN,0.274850875
80%,LTR-DQN,0.264887873
80%,LTR-DQN,0.234875047
80%,LTR-DQN,0.231716735
80%,LTR-DQN,0.231151135
80%,LTR-DQN,0.228333918
80%,LTR-DQN,0.222861713
80%,LTR-DQN,0.217093735
80%,LTR-DQN,0.207736668
80%,LTR-DQN,0.207570773
80%,LTR-DQN,0.204319916
80%,LTR-DQN,0.193869883
80%,LTR-DQN,0.19194709
80%,LTR-DQN,0.190407156
80%,LTR-DQN,0.187180846
80%,LTR-DQN,0.1837982
80%,LTR-DQN,0.180609423
80%,LTR-DQN,0.179496692
80%,LTR-DQN,0.174146211
80%,LTR-DQN,0.171597655
80%,LTR-DQN,0.165800668
80%,LTR-DQN,0.164841579
80%,LTR-DQN,0.164225823
80%,LTR-DQN,0.15813408
80%,LTR-DQN,0.149736996
80%,LTR-DQN,0.141717953
80%,LTR-DQN,0.141460339
80%,LTR-DQN,0.135172731
80%,LTR-DQN,0.134408408
80%,LTR-DQN,0.127249905
80%,LTR-DQN,0.123455772
80%,LTR-DQN,0.123118538
80%,LTR-DQN,0.114503947
80%,LTR-DQN,0.109727352
80%,LTR-DQN,0.109726649
80%,LTR-DQN,0.107073718
80%,LTR-DQN,0.105335363
80%,LTR-DQN,0.104906813
80%,LTR-DQN,0.103547874
80%,LTR-DQN,0.099850317
80%,LTR-DQN,0.09116946
80%,LTR-DQN,0.077165928
80%,LTR-DQN,0.075792347
80%,LTR-DQN,0.072000666
80%,LTR-DQN,0.071530266
80%,LTR-DQN,0.067209644
80%,LTR-DQN,0.048299549
80%,LTR-DQN,0.047267799
80%,LTR-DQN,0.039111804
80%,LTR-DQN,0.037792205
80%,LTR-DQN,0.034832352
80%,LTR-DQN,0.030874601
80%,LTR-DQN,0.030383681
80%,LTR-DQN,0.027804375
80%,LTR-DQN,0.020368314
80%,LTR-DQN,0.018997665
80%,LTR-DQN,-0.002273199
80%,LTR-DQN,-0.007840918
80%,LTR-DQN,-0.015582507
80%,LTR-DQN,-0.018958011
80%,LTR-DQN,-0.021857002
80%,LTR-DQN,-0.026804616
80%,LTR-DQN,-0.029874886
80%,LTR-DQN,-0.03113486
80%,LTR-DQN,-0.039383477
80%,LTR-DQN,-0.041004662
80%,LTR-DQN,-0.042130624
80%,LTR-DQN,-0.043479804
80%,LTR-DQN,-0.048113312
80%,LTR-DQN,-0.04827845
80%,LTR-DQN,-0.060547678
80%,LTR-DQN,-0.061104229
80%,LTR-DQN,-0.063744391
80%,LTR-DQN,-0.072877036
80%,LTR-DQN,-0.073477412
80%,LTR-DQN,-0.082678618
80%,LTR-DQN,-0.084757993
80%,LTR-DQN,-0.103528217
80%,LTR-DQN,-0.106553611
80%,LTR-DQN,-0.107312034
80%,LTR-DQN,-0.108233905
80%,LTR-DQN,-0.108426799
80%,LTR-DQN,-0.109579666
80%,LTR-DQN,-0.112529514
80%,LTR-DQN,-0.129644076
80%,LTR-DQN,-0.134284135
80%,LTR-DQN,-0.138742305
80%,LTR-DQN,-0.140212454
80%,LTR-DQN,-0.147244617
80%,LTR-DQN,-0.150529977
80%,LTR-DQN,-0.153383378
80%,LTR-DQN,-0.155317135
80%,LTR-DQN,-0.156604298
80%,LTR-DQN,-0.156838572
80%,LTR-DQN,-0.157018961
80%,LTR-DQN,-0.157457733
80%,LTR-DQN,-0.159505832
80%,LTR-DQN,-0.162721568
80%,LTR-DQN,-0.16296256
80%,LTR-DQN,-0.164009206
80%,LTR-DQN,-0.168049772
80%,LTR-DQN,-0.173175512
80%,LTR-DQN,-0.190883479
80%,LTR-DQN,-0.194002072
80%,LTR-DQN,-0.197094251
80%,LTR-DQN,-0.205186231
80%,LTR-DQN,-0.210063959
80%,LTR-DQN,-0.211070998
80%,LTR-DQN,-0.214875098
80%,LTR-DQN,-0.217178108
80%,LTR-DQN,-0.225545989
80%,LTR-DQN,-0.225684924
80%,LTR-DQN,-0.229514739
80%,LTR-DQN,-0.231217668
80%,LTR-DQN,-0.232816996
80%,LTR-DQN,-0.23395588
80%,LTR-DQN,-0.235654173
80%,LTR-DQN,-0.244767294
80%,LTR-DQN,-0.24944233
80%,LTR-DQN,-0.254499307
80%,LTR-DQN,-0.254524779
80%,LTR-DQN,-0.262554756
80%,LTR-DQN,-0.262649965
80%,LTR-DQN,-0.272696222
80%,LTR-DQN,-0.272863661
80%,LTR-DQN,-0.276451825
80%,LTR-DQN,-0.277617693
80%,LTR-DQN,-0.280800339
80%,LTR-DQN,-0.281112583
80%,LTR-DQN,-0.283455984
80%,LTR-DQN,-0.290357113
80%,LTR-DQN,-0.291696769
80%,LTR-DQN,-0.295289899
80%,LTR-DQN,-0.298498664
80%,LTR-DQN,-0.299486431
80%,LTR-DQN,-0.301507041
80%,LTR-DQN,-0.309099099
80%,LTR-DQN,-0.312811878
80%,LTR-DQN,-0.314396926
80%,LTR-DQN,-0.315125271
80%,LTR-DQN,-0.318799917
80%,LTR-DQN,-0.32253523
80%,LTR-DQN,-0.322700095
80%,LTR-DQN,-0.32350682
80%,LTR-DQN,-0.324480857
80%,LTR-DQN,-0.324497215
80%,LTR-DQN,-0.325572505
80%,LTR-DQN,-0.327916461
80%,LTR-DQN,-0.328778754
80%,LTR-DQN,-0.329188117
80%,LTR-DQN,-0.329830865
80%,LTR-DQN,-0.33465801
80%,LTR-DQN,-0.335005775
80%,LTR-DQN,-0.339530924
80%,LTR-DQN,-0.343110643
80%,LTR-DQN,-0.343551737
80%,LTR-DQN,-0.345552057
80%,LTR-DQN,-0.346426723
80%,LTR-DQN,-0.346552074
80%,LTR-DQN,-0.350143383
80%,LTR-DQN,-0.350212058
80%,LTR-DQN,-0.35145732
80%,LTR-DQN,-0.358776485
80%,LTR-DQN,-0.364596783
80%,LTR-DQN,-0.365321072
80%,LTR-DQN,-0.371200152
80%,LTR-DQN,-0.376728406
80%,LTR-DQN,-0.379059507
80%,LTR-DQN,-0.381239141
80%,LTR-DQN,-0.381636185
80%,LTR-DQN,-0.382500237
80%,LTR-DQN,-0.383128996
80%,LTR-DQN,-0.383755762
80%,LTR-DQN,-0.392881599
80%,LTR-DQN,-0.392910526
80%,LTR-DQN,-0.399785992
80%,LTR-DQN,-0.402078494
80%,LTR-DQN,-0.403991727
80%,LTR-DQN,-0.408092632
80%,LTR-DQN,-0.409737377
80%,LTR-DQN,-0.414318171
80%,LTR-DQN,-0.414576065
80%,LTR-DQN,-0.42448063
80%,LTR-DQN,-0.427561693
80%,LTR-DQN,-0.429798629
80%,LTR-DQN,-0.432134143
80%,LTR-DQN,-0.432669497
80%,LTR-DQN,-0.435248876
80%,LTR-DQN,-0.435873187
80%,LTR-DQN,-0.43757085
80%,LTR-DQN,-0.438744244
80%,LTR-DQN,-0.439309238
80%,LTR-DQN,-0.440111157
80%,LTR-DQN,-0.442964663
80%,LTR-DQN,-0.443903253
80%,LTR-DQN,-0.445096468
80%,LTR-DQN,-0.446977307
80%,LTR-DQN,-0.449101476
80%,LTR-DQN,-0.450292486
80%,LTR-DQN,-0.451879322
80%,LTR-DQN,-0.459201685
80%,LTR-DQN,-0.463805339
80%,LTR-DQN,-0.475637807
80%,LTR-DQN,-0.47959498
80%,LTR-DQN,-0.496336779
80%,LTR-DQN,-0.498153044
80%,LTR-DQN,-0.498154625
80%,LTR-DQN,-0.502224481
80%,LTR-DQN,-0.503927921
80%,LTR-DQN,-0.509226052
80%,LTR-DQN,-0.509853711
80%,LTR-DQN,-0.514676587
80%,LTR-DQN,-0.515649555
80%,LTR-DQN,-0.51615212
80%,LTR-DQN,-0.517690228
80%,LTR-DQN,-0.518042846
80%,LTR-DQN,-0.519827538
80%,LTR-DQN,-0.522307621
80%,LTR-DQN,-0.527515923
80%,LTR-DQN,-0.529977191
80%,LTR-DQN,-0.534358487
80%,LTR-DQN,-0.537943454
80%,LTR-DQN,-0.54291485
80%,LTR-DQN,-0.5434382
80%,LTR-DQN,-0.547550248
80%,LTR-DQN,-0.548134103
80%,LTR-DQN,-0.548390191
80%,LTR-DQN,-0.554398029
80%,LTR-DQN,-0.555044366
80%,LTR-DQN,-0.557811449
80%,LTR-DQN,-0.560701754
80%,LTR-DQN,-0.561578539
80%,LTR-DQN,-0.563309203
80%,LTR-DQN,-0.569489291
80%,LTR-DQN,-0.570056759
80%,LTR-DQN,-0.573766567
80%,LTR-DQN,-0.573917657
80%,LTR-DQN,-0.585935013
80%,LTR-DQN,-0.590426878
80%,LTR-DQN,-0.593017102
80%,LTR-DQN,-0.598235239
80%,LTR-DQN,-0.599609186
80%,LTR-DQN,-0.600566535
80%,LTR-DQN,-0.602138483
80%,LTR-DQN,-0.606156895
80%,LTR-DQN,-0.608944204
80%,LTR-DQN,-0.613575692
80%,LTR-DQN,-0.620045596
80%,LTR-DQN,-0.624955655
80%,LTR-DQN,-0.631955223
80%,LTR-DQN,-0.632637872
80%,LTR-DQN,-0.632756657
80%,LTR-DQN,-0.634871941
80%,LTR-DQN,-0.642785415
80%,LTR-DQN,-0.652623613
80%,LTR-DQN,-0.653181643
80%,LTR-DQN,-0.655788555
80%,LTR-DQN,-0.65656773
80%,LTR-DQN,-0.660049379
80%,LTR-DQN,-0.661812353
80%,LTR-DQN,-0.664276767
80%,LTR-DQN,-0.667533537
80%,LTR-DQN,-0.669459718
80%,LTR-DQN,-0.670394345
80%,LTR-DQN,-0.678821872
80%,LTR-DQN,-0.681562176
80%,LTR-DQN,-0.683891252
80%,LTR-DQN,-0.684964041
80%,LTR-DQN,-0.685239192
80%,LTR-DQN,-0.696882615
80%,LTR-DQN,-0.69853916
80%,LTR-DQN,-0.699541668
80%,LTR-DQN,-0.704814827
80%,LTR-DQN,-0.706606487
80%,LTR-DQN,-0.707335374
80%,LTR-DQN,-0.707710532
80%,LTR-DQN,-0.70988275
80%,LTR-DQN,-0.721592414
80%,LTR-DQN,-0.723418694
80%,LTR-DQN,-0.724081754
80%,LTR-DQN,-0.725735715
80%,LTR-DQN,-0.72672573
80%,LTR-DQN,-0.727956483
80%,LTR-DQN,-0.729657741
80%,LTR-DQN,-0.730641389
80%,LTR-DQN,-0.730745769
80%,LTR-DQN,-0.731614232
80%,LTR-DQN,-0.732390991
80%,LTR-DQN,-0.733914108
80%,LTR-DQN,-0.736061027
80%,LTR-DQN,-0.736973856
80%,LTR-DQN,-0.739318164
80%,LTR-DQN,-0.740752718
80%,LTR-DQN,-0.742618177
80%,LTR-DQN,-0.742953484
80%,LTR-DQN,-0.746939812
80%,LTR-DQN,-0.750510883
80%,LTR-DQN,-0.753026501
80%,LTR-DQN,-0.755409893
80%,LTR-DQN,-0.758850589
80%,LTR-DQN,-0.762934658
80%,LTR-DQN,-0.766643182
80%,LTR-DQN,-0.767979404
80%,LTR-DQN,-0.769226734
80%,LTR-DQN,-0.769446764
80%,LTR-DQN,-0.775878266
80%,LTR-DQN,-0.778676834
80%,LTR-DQN,-0.780119792
80%,LTR-DQN,-0.785679487
80%,LTR-DQN,-0.786752871
80%,LTR-DQN,-0.789128389
80%,LTR-DQN,-0.792185465
80%,LTR-DQN,-0.805862447
80%,LTR-DQN,-0.806527131
80%,LTR-DQN,-0.80931021
80%,LTR-DQN,-0.817477241
80%,LTR-DQN,-0.819456873
80%,LTR-DQN,-0.820240372
80%,LTR-DQN,-0.825626605
80%,LTR-DQN,-0.844318579
80%,LTR-DQN,-0.857411234
80%,LTR-DQN,-0.87713006
90%,LTR-DQN,7.302379371
90%,LTR-DQN,7.147786551
90%,LTR-DQN,7.075877612
90%,LTR-DQN,6.841896196
90%,LTR-DQN,6.747449384
90%,LTR-DQN,5.873506055
90%,LTR-DQN,5.688192938
90%,LTR-DQN,4.814483607
90%,LTR-DQN,4.736779274
90%,LTR-DQN,4.629800276
90%,LTR-DQN,4.526789255
90%,LTR-DQN,4.234371874
90%,LTR-DQN,3.948812929
90%,LTR-DQN,3.935399483
90%,LTR-DQN,3.73717839
90%,LTR-DQN,3.635432517
90%,LTR-DQN,3.603855869
90%,LTR-DQN,3.478216729
90%,LTR-DQN,3.47020298
90%,LTR-DQN,3.32768692
90%,LTR-DQN,3.320380157
90%,LTR-DQN,3.242327504
90%,LTR-DQN,3.130222871
90%,LTR-DQN,3.103699402
90%,LTR-DQN,3.078338599
90%,LTR-DQN,3.069668749
90%,LTR-DQN,3.034901077
90%,LTR-DQN,2.955370185
90%,LTR-DQN,2.867061258
90%,LTR-DQN,2.781397215
90%,LTR-DQN,2.779882348
90%,LTR-DQN,2.636779223
90%,LTR-DQN,2.509486962
90%,LTR-DQN,2.506134466
90%,LTR-DQN,2.367013558
90%,LTR-DQN,2.247921976
90%,LTR-DQN,2.188747452
90%,LTR-DQN,2.157021324
90%,LTR-DQN,2.138521786
90%,LTR-DQN,2.08274898
90%,LTR-DQN,2.069583601
90%,LTR-DQN,2.019678021
90%,LTR-DQN,1.989022998
90%,LTR-DQN,1.968536018
90%,LTR-DQN,1.955221111
90%,LTR-DQN,1.892884381
90%,LTR-DQN,1.883717687
90%,LTR-DQN,1.864743878
90%,LTR-DQN,1.813032432
90%,LTR-DQN,1.748558045
90%,LTR-DQN,1.734202689
90%,LTR-DQN,1.725475482
90%,LTR-DQN,1.725368359
90%,LTR-DQN,1.702169731
90%,LTR-DQN,1.666668199
90%,LTR-DQN,1.49461848
90%,LTR-DQN,1.485436342
90%,LTR-DQN,1.460593705
90%,LTR-DQN,1.458302181
90%,LTR-DQN,1.442920175
90%,LTR-DQN,1.410586538
90%,LTR-DQN,1.371845077
90%,LTR-DQN,1.35801099
90%,LTR-DQN,1.352874266
90%,LTR-DQN,1.339869653
90%,LTR-DQN,1.315342827
90%,LTR-DQN,1.28838032
90%,LTR-DQN,1.28411253
90%,LTR-DQN,1.262010572
90%,LTR-DQN,1.219983781
90%,LTR-DQN,1.214791249
90%,LTR-DQN,1.213304811
90%,LTR-DQN,1.20759713
90%,LTR-DQN,1.181310238
90%,LTR-DQN,1.181288551
90%,LTR-DQN,1.179258862
90%,LTR-DQN,1.142970532
90%,LTR-DQN,1.134594081
90%,LTR-DQN,1.133769241
90%,LTR-DQN,1.111383561
90%,LTR-DQN,1.101593192
90%,LTR-DQN,1.099245828
90%,LTR-DQN,1.074737884
90%,LTR-DQN,1.065367337
90%,LTR-DQN,1.052237912
90%,LTR-DQN,1.040757886
90%,LTR-DQN,1.040337738
90%,LTR-DQN,1.027663653
90%,LTR-DQN,1.020187419
90%,LTR-DQN,1.014119703
90%,LTR-DQN,1.00579372
90%,LTR-DQN,1.000070321
90%,LTR-DQN,0.995281586
90%,LTR-DQN,0.979115249
90%,LTR-DQN,0.97812764
